Hawker|Hurricane|Mk IVRP|LD975|Hurricane||fixed_wing|monoplane|military|ground_attack||Rocket-armed ground attack Hurricane; ex-RAF LD975; served the Yugoslav Air Force as 9593; carries fuselage code O; airframe number 41H/368368 and 20-925 published by the museum; museum closed for reconstruction and the collection reported deteriorating as of August 2025|Hurricane Mk IV;Hurricane MkIVRP;9593|on_display|RS|Muzej vazduhoplovstva -- Beograd
Aero Commander|500|U|YU-BCR|Shrike Commander||fixed_wing|monoplane|civilian|private||Instructional airframe carrying the Yugoslav civil registration YU-BCR; mapped as OpenStreetMap node/13439955137|Shrike Commander;Aero Commander 500U;500U;YU-BCR|on_display|RS|Zrakoplovna tehnička škola Rudolfa Perešina -- Velika Gorica
Mikoyan-Gurevich|MiG-21|bis|113|Fishbed||fixed_wing|monoplane|military|fighter||Instructional airframe on the Vrbik campus; the OpenStreetMap surveyor records the true identity as 113 and states that the aircraft is painted as 115; the painted marking is therefore recorded as an alias and not as the tail number; Croatian Air Force MiG-21bis in the 1xx block; Yugoslav service designation L-17|MiG21;MiG-21bis;L-17;Fishbed;115|on_display|HR|Tehničko veleučilište u Zagrebu -- MiG-21bis
Mikoyan-Gurevich|MiG-21|||Fishbed||fixed_wing|monoplane|military|fighter||Conserved MiG-21 mounted on a steel support at the centre of the memorial park opened on 24 June 2004; hr.wikipedia states the airframe came from the overhaul plant at Velika Gorica; it is NOT Perešin's own defection aircraft — that one was returned from Austria in 2019 and is displayed at the Ministry of Defence in Zagreb; the park is protected cultural property Z-4418; no serial published for the park airframe|MiG21;MiG-21;Fishbed|on_display|HR|Spomen-park Rudolfu Perešinu -- Gornja Stubica
Mikoyan-Gurevich|MiG-21|R||Fishbed||fixed_wing|monoplane|military|recon||The aircraft in which Rudolf Perešin defected from the Yugoslav People's Army to Klagenfurt in Austria on 25 October 1991; stored for years at Klagenfurt then dismantled by ex-East German technicians and held at the Grossmittel tank base near Wiener Neustadt; returned to Croatia and put on display in front of the Ministry of Defence building in Zagreb in 2019; the reconnaissance variant is well attested in Croatian sources but no serial is confirmed by the sources I could reach and none is invented here; flown by the Yugoslav Air Force at the moment of the flight|MiG21;MiG-21R;L-14i;Fishbed|on_display|RS|Zrakoplov Rudolfa Perešina -- Ministarstvo obrane RH; Zagreb
Mikoyan-Gurevich|MiG-21|bis||Fishbed||fixed_wing|monoplane|military|fighter||Displayed in the memorial park to the Croatian Air Force at Fazinac in the Kapela municipality; mapped in OpenStreetMap as „MiG 21 BIS“; no serial recorded|MiG21;MiG-21bis;Fishbed|on_display|HR|Spomen-park Hrvatskom ratnom zrakoplovstvu -- Kapela
Mil|Mi-24|||Hind||rotary_wing||military|ground_attack||Attack helicopter displayed in the memorial park; mapped in OpenStreetMap as „Helikopter Mil Mi 24“; Croatia operated Mi-24Vs from 1993; no serial recorded and the sub-variant is not established|Mi24;Mi-24;Hind|on_display|HR|Spomen-park Hrvatskom ratnom zrakoplovstvu -- Kapela
Douglas|C-47|A|71255|Dakota||fixed_wing|monoplane|military|transport|1944|Ex-Yugoslav Air Force transport carrying evidencijski broj 71255; built in 1944; flew in to Otočac in 1977 and stayed; rescued from decay in 2015 when Aeroklub „Krila Gacke“ raised it on steel plinths and restored the skin and interior with City of Otočac funding; displayed at the entrance to the aerodrome; the Croatian article calls it a Douglas DC-3 and the OpenStreetMap surveyor tags it DC-3 but a Yugoslav Air Force 712xx serial and a 1944 build make it a military C-47|DC3;DC-3;C-47;C47;Dakota|on_display|RS|Zračno pristanište Otočac
Republic|F-84|G||Thunderjet||fixed_wing|monoplane|military|fighter||One of two F-84 Thunderjets brought to Otočac from the former Bihać (Željava) airfield and intended by the aeroclub to form an aviation museum alongside the DC-3; no serials published; the G was the only Thunderjet mark supplied to Yugoslavia which is why the variant is given|F84;F-84G;Thunderjet|in_storage|RS|Zračno pristanište Otočac
Republic|F-84|G||Thunderjet||fixed_wing|monoplane|military|fighter||Second of the two ex-Željava Thunderjets at Otočac; no serial published; the Croatian source is undated and their present condition and display state are unverified|F84;F-84G;Thunderjet|in_storage|RS|Zračno pristanište Otočac
Mil|Mi-8|||Hip||rotary_wing||military|transport||Mapped as OpenStreetMap node/11923635601 with model:wikidata Q155635; the surveyor cites an eZadar photo gallery of the open-air aircraft and helicopter display at Zemunik; no serial|Mi8;Mi-8;Hip|on_display|HR|Zemunik -- zbirka aviona i helikoptera na otvorenom
Mikoyan-Gurevich|MiG-21|||Fishbed||fixed_wing|monoplane|military|fighter||Mapped as OpenStreetMap node/11923635600 with model:wikidata Q150609; no serial and no sub-variant recorded|MiG21;MiG-21;Fishbed|on_display|HR|Zemunik -- zbirka aviona i helikoptera na otvorenom
Soko|J-20|||Kraguj||fixed_wing|monoplane|military|ground_attack||Mapped as OpenStreetMap node/11923635447 with model:wikidata Q976853 (J-20 Kraguj); the surveyor cites the eZadar gallery; a Kraguj outside Belgrade is a notable survivor; no serial; served Yugoslavia|J20;J-20 Kraguj;Kraguj|on_display|RS|Zemunik -- zbirka aviona i helikoptera na otvorenom
Soko|G-2|||Galeb||fixed_wing|monoplane|military|trainer||Mapped as OpenStreetMap node/11923635448 with model:wikidata Q1479510 (G-2 Galeb); the surveyor cites the eZadar gallery; no serial|G2;G-2 Galeb;Galeb|on_display|HR|Zemunik -- zbirka aviona i helikoptera na otvorenom
UTVA|60|H||UTVA 60H||fixed_wing|monoplane|military|utility||Mapped as OpenStreetMap node/11923635594 and explicitly named „UTVA - 60H“ by the surveyor; the H suffix is the floatplane-capable variant; no serial; served Yugoslavia|UTVA 60;UTVA60;UTVA 60H;UTVA-60H|on_display|RS|Zemunik -- zbirka aviona i helikoptera na otvorenom
Douglas|C-47|||Dakota||fixed_wing|monoplane|military|transport||Mapped as OpenStreetMap node/12833472048 with model:wikidata Q714326 and named „Douglas C-47 Dakota“; the surveyor cites an eZadar gallery from a visit to the 93rd Air Base at Zemunik; the node sits about 1 km east of the main cluster on the airport side; no serial; served Yugoslavia|DC3;DC-3;C-47;C47;Dakota|on_display|RS|Zemunik -- zbirka aviona i helikoptera na otvorenom
Unidentified|Aircraft|||||fixed_wing||military|other||Mapped as OpenStreetMap node/11923635599 with historic=aircraft and no type; part of the Zemunik open-air group; recorded rather than dropped||on_display||Zemunik -- zbirka aviona i helikoptera na otvorenom
Unidentified|Aircraft|||||fixed_wing||military|other||Mapped as OpenStreetMap node/11923635593 with historic=aircraft and no type; part of the Zemunik open-air group||on_display||Zemunik -- zbirka aviona i helikoptera na otvorenom
Piper|PA-23|||Aztec||fixed_wing|monoplane|civilian|private||Airframe mounted as a wind vane at Aerodrom Medulin near Pula and locally known as the „avion-vjetrokaz“; type recorded by the OpenStreetMap surveyor as Piper PA-23 Aztec; no registration published; the PA-23 covers both Apache and Aztec so the model is given as the base designation with Aztec as the model name|PA23;PA-23;Aztec;Apache|on_display||Avion-vjetrokaz -- Aerodrom Medulin
Republic|F-84|G||Thunderjet||fixed_wing|monoplane|military|fighter||Plinthed Thunderjet displayed landside at Rijeka Airport on the island of Krk; named F-84G Thunderjet by the OpenStreetMap surveyor; no serial published; the F-84G was supplied to Yugoslavia under US military aid from 1953|F84;F-84G;Thunderjet|on_display|RS|Spomenik F-84G Thunderjet -- Zračna luka Rijeka
Lockheed|T-33|||Shooting Star||fixed_wing|monoplane|military|trainer||Displayed at the former partisan airfield at Grabovnica near Čazma; mapped as OpenStreetMap node/7911154489 with model:wikidata Q58725; no serial; the sub-variant is not recorded so the variant field is left blank|T33;T-33;Shooting Star;T-Bird|on_display|RS|Partizanski aerodrom Grabovnica -- Čazma
Mikoyan-Gurevich|MiG-21|bis||Fishbed||fixed_wing|monoplane|military|fighter||Second airframe at Grabovnica; mapped in OpenStreetMap as „MiG 21 BIS“ with tourism=attraction; no serial|MiG21;MiG-21bis;Fishbed|on_display|HR|Partizanski aerodrom Grabovnica -- Čazma
Mikoyan-Gurevich|MiG-21|||Fishbed||fixed_wing|monoplane|military|fighter||Memorial aircraft at Divulje beside the Knez Trpimir barracks; the OpenStreetMap surveyor transcribed the dedication — in memory of Colonel Ivica Ivandić who flew across from Ponikve airfield near Užice in Serbia to Split airport; it is NOT established that this is Ivandić's own aircraft; no serial recorded; the airframe was flown by the Yugoslav Air Force at the moment commemorated|MiG21;MiG-21;Fishbed|on_display|RS|Spomen-avion pukovniku Ivici Ivandiću -- Divulje
Unidentified|Aircraft|||||fixed_wing||civilian|other||Airframe mapped at Split Airport in 2018 with the inscription note „Old plane“ and no type; recorded rather than dropped; needs a photograph; it may no longer be there||on_display||Zračna luka Split -- izloženi zrakoplov
Fokker|100|||Fokker 100||fixed_wing|monoplane|civilian|commercial_transport||Airliner fuselage converted into a party and event venue at Strmec Stubički in the Krapina-Zagorje county; the type is the OpenStreetMap surveyor's wikidata tag Q257298; no registration is recorded and the donor airline is not established; publicly visitable as a venue which is why it is recorded|F100;Fokker100;Fokker F100|on_display||Party avion -- Strmec Stubički
Soko|J-21|||Jastreb||fixed_wing|monoplane|military|ground_attack||Airframe deliberately sunk off the Split coast and maintained as a scuba diving attraction; mapped in OpenStreetMap in 2025 with location=underwater and the model string „Soko J-21 Jastreb“; no serial; reachable only on an organised dive; served Yugoslavia|J21;J-21 Jastreb;Jastreb|on_display|RS|Potopljeni Jastreb J-21 -- Split
Douglas|C-47|B||Dakota||fixed_wing|monoplane|military|transport||Preserved Dakota at Željava on the Croatian side of the former Bihać underground air base; mapped as OpenStreetMap way/1096248368 with model:wikidata Q714326 and named „Douglas C-47B Dakota“; carries an explicit survey check_date of 24 March 2026 which makes this one of the freshest confirmations in this file; no serial recorded; served Yugoslavia|DC3;C-47;C47;C-47B;Dakota|on_display|RS|Spomen-avion Dakota -- Željava
North American|F-86|D||Sabre Dog||fixed_wing|monoplane|military|fighter||All-weather interceptor in the Pivka aircraft collection; named F-86D Sabre Dog by the museum and by Slovene Wikipedia; supplied to Yugoslavia under US military aid; no serial published|F86;F-86D;Sabre;Sabre Dog|on_display|RS|Park vojaške zgodovine Pivka
Republic|F-84|G||Thunderjet||fixed_wing|monoplane|military|fighter||Arrived at Pivka in 2013; Slovene Wikipedia records that Yugoslavia received the type in the 1950s as Western military aid after the Tito–Stalin split; no serial published|F84;F-84G;Thunderjet|on_display|RS|Park vojaške zgodovine Pivka
Mikoyan-Gurevich|MiG-21|||Fishbed||fixed_wing|monoplane|military|fighter||Displayed inside the „Pot v samostojnost“ pavilion alongside the Gazela TO-001 as part of the 1991 war exhibition; the museum also runs a MiG-21 flight simulator which passed its 1000th visitor on 1 September 2026; no serial published; served Yugoslavia|MiG21;MiG-21;Fishbed|on_display|RS|Park vojaške zgodovine Pivka
Soko|522|||Soko 522||fixed_wing|monoplane|military|trainer||Displayed with the artillery collection; the Slovene Soko 522 type article records the Pivka example as „en neobnovljen eksponat“ — one unrestored exhibit; no tactical number published; served Yugoslavia|Soko 522;Soko522;522|on_display|RS|Park vojaške zgodovine Pivka
UTVA|Aero 3|||Aero 3||fixed_wing|monoplane|military|trainer||Yugoslav primary trainer in the Pivka collection; no serial published; served Yugoslavia|Aero3;Aero 3|on_display|RS|Park vojaške zgodovine Pivka
Avioane Craiova|IAR-93|||Vultur||fixed_wing|monoplane|military|ground_attack||Tactical number 206 recorded by the OpenStreetMap surveyor as node/13342568291; arrived at Pivka in 2014; Slovene Wikipedia calls it OREL/IAR93 VULTUR because the IAR-93 is the Romanian half of the same joint programme that produced the Soko J-22 Orao; it is a Romanian-built IAR-93 and NOT a Yugoslav-built Orao; operator recorded as Romania on that basis|IAR93;IAR-93;Vultur;Orao;J-22|on_display|RO|Park vojaške zgodovine Pivka
Soko|SA 341|||Gazela||rotary_wing||military|recon||Gazela TO-001 handed to the museum by the Slovenian Armed Forces in 2012; seized from the Yugoslav People's Army by the Slovenian Territorial Defence during the 1991 war of independence and the first aircraft of the Territorial Defence — the predecessor of the Slovenian Armed Forces; licence-built by Soko at Mostar from the Aérospatiale SA 341; the sub-variant is not published; the airframe is often referred to as Gazela TO-001 Velenje|Gazela;Gazelle;SA341;SA 341;SA-341;TO-001|on_display|SI|Park vojaške zgodovine Pivka
Bell|212|||Twin Huey||rotary_wing||civilian|search_rescue||Retired Slovenian Police helicopter; the Slovene Wikipedia article on the Slovenian Police records a retired AB 212 registered S5-HPB as now being at the Park vojaške zgodovine Pivka; the museum aircraft list simply says Bell 212; the Agusta-Bell licence build is likely but not confirmed so the manufacturer is given as Bell|AB212;AB 212;Bell 212;Twin Huey;S5-HPB|on_display|SI|Park vojaške zgodovine Pivka
Mil|Mi-8|||Hip||rotary_wing||military|transport||Twenty-five metre XXL exhibit obtained through an exchange between the Military Museum of the Slovenian Armed Forces and the Polish Army Museum; the museum's own text notes that the Yugoslav army had 92 of the type and that one was shot down by Territorial Defence troops during the 1991 Slovenian war; this airframe is the Polish exchange aircraft and not that one; no serial published|Mi8;Mi-8;Hip|on_display|PL|Park vojaške zgodovine Pivka
Douglas|DC-6|B||DC-6B||fixed_wing|monoplane|civilian|commercial_transport||Preserved Adria airliner displayed at Ljubljana airport; the OpenStreetMap surveyor records operator=Inex Adria Aviopromet and links a Wikimedia Commons category „Douglas DC-6 of Adria Airways at Ljubljana Airport“; no registration is recorded in the source and none is invented here; this is the one airframe at the airport that is genuinely walk-up|DC6;DC-6;DC-6B|on_display|SI|Letališče Jožeta Pučnika Ljubljana -- razstavljena letala
Douglas|C-47|||Dakota||fixed_wing|monoplane|military|transport||Museum Dakota standing at the entrance to the village of Otok pri Metliki; commemorates the partisan airfield code-named Piccadilly Hope where Allied aircraft landed supplies and evacuated wounded and civilians from liberated Bela krajina in 1944-45; the neighbouring Krasinec strip was Piccadilly Hope A; annual „Vranov let“ ceremonies are held at the aircraft; no serial published and there is no evidence this particular airframe ever used the strip; slovene sources call it both DC-3 and C-47|DC3;DC-3;C-47;C47;Dakota;Piccadilly Hope|on_display||Spomenik Dakota -- Otok pri Metliki
Unidentified|Aircraft|||||fixed_wing||civilian|other||Mapped in OpenStreetMap only as „Razstavljeno letalo“ — displayed aircraft — at Maribor airport; no type; no registration; recorded as a lead||on_display||Letališče Edvarda Rusjana Maribor -- razstavljeno letalo
Bombardier|CRJ-200|ER||CRJ200||fixed_wing|monoplane|civilian|commercial_transport||Complete regional jet fuselage displayed as a roadside attraction at Sela pri Dolenjskih Toplicah; type string „Bombardier CRJ 200ER“ recorded by the OpenStreetMap surveyor; no registration is recorded and the donor operator is not established; Adria Airways flew CRJ-200s and is the obvious candidate but that is NOT asserted|CRJ200;CRJ-200;CRJ 200ER;Canadair Regional Jet|on_display||Bombardier CRJ200ER -- Sela pri Dolenjskih Toplicah
Unidentified|Aircraft|||||fixed_wing||civilian|other||Mapped in OpenStreetMap in 2024 at Dolenje Kamenje near Novo mesto with the single tag historic=aircraft; nothing further known||on_display||Spomen-letalo -- Dolenje Kamenje
DFS|DFS 230|||DFS 230||fixed_wing|monoplane|military|transport||Luftwaffe assault glider displayed on the museum terrace at Marijin Dvor; the OpenStreetMap surveyor records aircraft:role=troop_glider; operator=Luftwaffe and the museum inventory reference HI 4-14; a surviving DFS 230 anywhere is a rare object; no construction number published; the popular association with the German airborne raid on Drvar in May 1944 is plausible for a Sarajevo museum but is NOT sourced here|DFS230;DFS-230|on_display|DE|Historijski muzej Bosne i Hercegovine -- Sarajevo
Soko|522|||Soko 522||fixed_wing|monoplane|military|trainer||Gate aircraft at the entrance to Mostar airport carrying the Yugoslav tactical number 60143; the Slovene Soko 522 type survivor list records it as painted in USAF markings probably left over from the film Kelly's Heroes which was shot in Yugoslavia using Soko 522s standing in for wartime types; the false USAF markings are the reason the type is so often misidentified in photographs; built by Soko at Mostar which is where it now stands; served Yugoslavia|Soko 522;Soko522;522;60143|on_display|RS|Zračna luka Mostar -- Soko 522
Ikarus|Kurir|||Kurir||fixed_wing|monoplane|military|utility||Preserved Ikarus Kurir at Međuvođe in the Kozarska Dubica municipality; manufacturer and type both recorded by the OpenStreetMap surveyor; no serial; the Kurir was the standard Yugoslav liaison and artillery-observation aircraft and few survive outside Belgrade; served Yugoslavia|Kurir;Ikarus Kurir|on_display|RS|Spomen-avion Ikarus Kurir -- Međuvođe
North American|F-86|D|14078|Sabre Dog||fixed_wing|monoplane|military|fighter||All-weather interceptor displayed at the locality named „Кај Авионите“ beside Bitola city park; the OpenStreetMap surveyor recorded the tactical number 14078 and the operator as the Air Force of the SFRY in Macedonian; Yugoslav F-86Ds carried 14xxx numbers so the serial block is internally consistent; not confirmed against a second source|F86;F-86D;Sabre;Sabre Dog|on_display|RS|Кај Авионите -- Битола
North American|F-86|E|11056|Sabre||fixed_wing|monoplane|military|fighter||Day fighter Sabre displayed beside the F-86D at Bitola; tactical number 11056 and the SFRY Air Force operator recorded by the OpenStreetMap surveyor; Yugoslav day-fighter Sabres — Canadair CL-13 Mk.4 airframes as well as North American F-86Es — carried 11xxx numbers; whether this airframe is a genuine North American F-86E or a Canadair-built Sabre Mk.4 is NOT established and the surveyor's F-86E label may be the local designation rather than the build standard|F86;F-86E;Sabre;CL-13;Sabre Mk4|on_display|RS|Кај Авионите -- Битола
Unidentified|Aircraft|||||fixed_wing||military|other||Aircraft displayed at Klisura in the village of Kralje in the Andrijevica municipality; the OpenStreetMap surveyor transcribed the inscription „Avion izložen u čast četiri pilota ratnog vazduhoplovstva“ — aircraft displayed in honour of four air force pilots; no type; no serial; it stands beside the village heritage museum on the Andrijevica tourist board's cultural route; the only mapped aircraft monument in Montenegro||on_display|RS|Spomen-avion u čast četiri pilota -- Kralje
Lockheed|T-33|A||Shooting Star||fixed_wing|monoplane|military|trainer||Displayed on the terrace of Gjirokastër Castle beside the castle's military museum; surveyed on the ground by an OpenStreetMap contributor who identified it as a Lockheed T-33 Shooting Star; the airframe is the object of a long-standing local account that it was an American spy plane brought down over Albania in the 1950s; it is a US-operated airframe that ended up in Albanian hands rather than an Albanian Air Force aircraft; no serial is published and none is invented here|T33;T-33A;Shooting Star;T-Bird|on_display|US|Kalaja e Gjirokastrës -- Lockheed T-33
Mikoyan-Gurevich|MiG-21|||Fishbed||fixed_wing|monoplane|military|fighter||Monument aircraft in the town of Kuçovë about 4 km from the air base; the OpenStreetMap surveyor recorded operator=Albanian Airforce; no serial and no sub-variant; Albania's MiG-21 equivalents were largely the Chinese-built Chengdu F-7A supplied in the 1970s so a genuine Soviet MiG-21 here is worth confirming; the surveyor tagged it Mikoyan-Gurevich MiG-21 and that is what is recorded; Chengdu F-7 is listed as an alias precisely so a later corrector finds this row|MiG21;MiG-21;Fishbed;F-7;F7;Chengdu F-7|on_display|AL|Spomenik MiG-21 -- Kuçovë
Mil|Mi-4|||Hound||rotary_wing||military|transport||Preserved Mi-4 at the Albanian Air Force helicopter base at Farkë e Madhe outside Tirana; type from the OpenStreetMap surveyor's wikidata tag Q169427; Albania operated both Soviet-supplied Mi-4s and Chinese-built Harbin Z-5 copies and it is NOT established which this is; Z-5 is recorded as an alias for that reason; no serial|Mi4;Mi-4;Hound;Z-5;Z5;Harbin Z-5|on_display|AL|Baza Ajrore e Helikopterëve Farkë -- Tiranë
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512692|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512693|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512694|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512695|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512696|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512697|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512698|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891512699|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891522903|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shenyang|J-6|||F-6||fixed_wing|monoplane|military|fighter||Chinese-built Shenyang J-6 — the licence copy of the Soviet MiG-19 — exported to Albania as the F-6; this is a CHINESE aircraft and not a Soviet one and the manufacturer and designation are recorded accordingly; one of ten J-6 airframes mapped in an evenly spaced line on the military side of Tirana Rinas in 2025-2026; no serial recorded; whether the line is presented to visitors is unconfirmed; OpenStreetMap node/13891522902|J6;J-6;F-6;F6;MiG-19;MiG19;Farmer|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Ilyushin|Il-28|||Beagle||fixed_wing|monoplane|military|bomber||Soviet-designed jet bomber; Albania operated both Soviet-supplied Il-28s and Chinese-built Harbin H-5 copies and it is NOT established which this airframe is; the manufacturer is therefore given as the design authority Ilyushin and the H-5 is recorded as an alias; mapped as OpenStreetMap node/13891522904; no serial|Il28;Il-28;Beagle;H-5;H5;Harbin H-5|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shijiazhuang|Y-5|||Y-5||fixed_wing|biplane|military|transport||Chinese-built Antonov An-2 copy supplied to Albania; a Chinese aircraft and not a Soviet one; the surveyor names it Shijiazhuang Y-5 which is the later production designation of the Nanchang Y-5; mapped as OpenStreetMap node/13891522905; no serial|Y5;Y-5;An-2;An2;Nanchang Y-5;Colt|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Shijiazhuang|Y-5|||Y-5||fixed_wing|biplane|military|transport||Chinese-built Antonov An-2 copy supplied to Albania; a Chinese aircraft and not a Soviet one; the surveyor names it Shijiazhuang Y-5 which is the later production designation of the Nanchang Y-5; mapped as OpenStreetMap node/13891522906; no serial|Y5;Y-5;An-2;An2;Nanchang Y-5;Colt|in_storage|AL|Rinas -- Baza Ajrore e Tiranës; të ruajtura
Supermarine|Spitfire|LF Mk.IXc|MJ755|Spitfire||fixed_wing|monoplane|military|fighter||Airworthy HAF Historic Flight aircraft based with the Museum at Tatoi; photographed in a demonstration flight over Dekelia 24 May 2026; recorded on_display as the Museum's flagship exhibit|MJ 755|on_display|GR|Hellenic Air Force Museum -- Dekelia/Tatoi
Bristol|Blenheim|Mk.IVF|L9044|Blenheim||fixed_wing|monoplane|military|bomber||Recovered from the sea off Rethymno in 1996 after being shot down before the Battle of Crete; held as a wreck under long-term restoration|Blenheim Mk IV F|under_restoration|GB|Hellenic Air Force Museum -- Dekelia/Tatoi
Junkers|Ju 52|3m g8e||Ju 52||fixed_wing|monoplane|military|transport||Raised from the sea off Leros on 3 October 2003 by the Hellenic Air Force; under long-term restoration; wartime marking D1+KG is reported by aviationmuseum.eu but not confirmed by the register so tail_number is left blank|Ju52;Tante Ju|under_restoration|DE|Hellenic Air Force Museum -- Dekelia/Tatoi
Junkers|Ju 87|D-3||Stuka||fixed_wing|monoplane|military|ground_attack||Luftwaffe dive bomber recovered in Greece; aviationmuseum.eu quotes werknummer 1000375 and code S7+GM but the register does not carry the airframe so both are treated as unconfirmed and tail_number is left blank|Ju87;Stuka|under_restoration|DE|Hellenic Air Force Museum -- Dekelia/Tatoi
Curtiss|SB2C|-5|83321|Helldiver||fixed_wing|monoplane|military|ground_attack||Ex-Hellenic Air Force dive bomber; displayed at the War Museum of Athens as late as July 1992 before transfer to Tatoi; last noted June 2026|SB2C-5;SB2C5;Helldiver|on_display|GR|Hellenic Air Force Museum -- Dekelia/Tatoi
de Havilland|DH.82|A|T6776|Tiger Moth||fixed_wing|biplane|military|trainer||c/n 85063; last noted October 2025|DH82;Tiger Moth|on_display|GR|Hellenic Air Force Museum -- Dekelia/Tatoi
North American|T-6|G|49-3424|Texan||fixed_wing|monoplane|military|trainer||c/n 168-548; airworthy and flown from Dekelia; photographed in flight over the base 25 January 2026; recorded on_display as a museum-operated historic aircraft|T6;Harvard;Texan|on_display|GR|Hellenic Air Force Museum -- Dekelia/Tatoi
